_ས་_[100]   _ས་_100   _ས་_100   _ས་_100   _ས་_100   _ས་_100
_གཞིའོ_[100]   _གཞིའོ_100   _གཞིའོ_100   _གཞིའོ_100   _གཞིའོ_100   _གཞིའོ_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_སྟེང་_[100]   _སྟེང་_100   _སྟེང་_100   _སྟེང་_100   _སྟེང་_100   _སྟེང་_100
_དུ་_[100]   _དུ་_100   _དུ་_100   _དུ་_100   _དུ་_100   _དུ་_100
_བལྟས་_[100]   _བལྟས་_100   _བལྟས་_100   _བལྟས་_100   _བལྟས་_100   _བལྟས་_100
_པས་_[100]   _པས་_100   _པས་_100   _པས་_100   _པས་_100   _པས་_100
_རྡོ་_[100]   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100
_རྗེའི་_[100]   _རྗེའི་_100   _རྗེའི་_100   _རྗེའི་_100   _རྗེའི་_100   _རྗེའི་_100
_གུར་_[100]   _གུར་_100   _གུར་_100   _གུར་_100   _གུར་_100   _གུར་_100
_དུ་_[100]   _དུ་_100   _དུ་_100   _དུ་_100   _དུ་_100   _དུ་_100
_བྱའོ_[100]   _བྱའོ_100   _བྱའོ_100   _བྱའོ_100   _བྱའོ_100   _བྱའོ_100
_། །_[91]   _། ། །_58   _། །_91   _། །_91   _། །_91   _། །_91
_དེའི་_[100]   _དེའི་_100   _དེའི་_100   _དེའི་_100   _དེའི་_100   _དེའི་_100
_རྗེས་_[100]   _རྗེས་_100   _རྗེས་_100   _རྗེས་_100   _རྗེས་_100   _རྗེས་_100
_ལ་་་\n་_58   _ལ་་་\n_58   _ལ་\n_58   _ལ་་་་་\n_[66]   _ལ་་་་་\n_66   _ལ་་་་\n_58
_གནས་_[100]   _གནས་_100   _གནས་_100   _གནས་_100   _གནས་_100   _གནས་_100
_དེར་_[100]   _དེར་_100   _དེར་_100   _དེར་_100   _དེར་_100   _དེར་_100
_ཕྱག་_[100]   _ཕྱག་_100   _ཕྱག་_100   _ཕྱག་_100   _ཕྱག་_100   _ཕྱག་_100
_དར་_[100]   _དར་_100   _དར་_100   _དར་_100   _དར་_100   _དར་_100
_དང་_[100]   _དང་_100   _དང་_100   _དང་_100   _དང་_100   _དང་_100
_སྐྱོང་_[100]   _སྐྱོང་_100   _སྐྱོང་_100   _སྐྱོང་_100   _སྐྱོང་_100   _སྐྱོང་_100
_སྤྱོནུལ་_40   _ནུལ་_[91]   _ནུལ་_91   _ནུལ་_91   _ནུལ་_91   _ནུལ་_91
_བྱ་_[100]   _བྱ་_100   _བྱ་_100   _བྱ་_100   _བྱ་_100   _བྱ་_100
_ཞིང་_[100]   _ཞིང་_100   _ཞིང་_100   _ཞིང་_100   _ཞིང་_100   _ཞིང་_100
_། _[91]   _། ། _58   _། _91   _། _91   _། _91   _། _91
_ཨ་_[100]   _ཨ་_100   _ཨ་_100   _ཨ་_100   _ཨ་_100   _ཨ་_100
_ཀ་_[100]   _ཀ་_100   _ཀ་_100   _ཀ་_100   _ཀ་_100   _ཀ་_100
_རུ་_[100]   _རུ་_100   _རུ་_100   _རུ་_100   _རུ་_100   _རུ་_100
_ནག་_[100]   _ནག་_100   _ནག་_100   _ནག་_100   _ནག་_100   _ནག་_100
_པོས་_[100]   _པོས་_100   _པོས་_100   _པོས་_100   _པོས་_100   _པོས་_100
_ཀྱང་_[100]   _ཀྱང་_100   _ཀྱང་_100   _ཀྱང་_100   _ཀྱང་_100   _ཀྱང་_100
_ཕྱོགས་་་\n_[91]   _ཕྱོགས་་་\n_91   _ཕྱོགས་\n_58   _ཕྱོགས་་་\n_91   _ཕྱོགས་་་\n_91   _ཕྱོགས་་་\n_91
_བཅུར་_[91]   _བཅུར་_91   _བཅུ་_58   _བཅུར་_91   _བཅུར་_91   _བཅུར་_91
_བདུགས་_[91]   _བདུགས་_91   _རབདུགས་_40   _བདུགས་_91   _བདུགས་_91   _བདུགས་_91
_ལ་_[100]   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100
_ས་_[100]   _ས་_100   _ས་_100   _ས་_100   _ས་_100   _ས་_100
_གཞི་_[100]   _གཞི་_100   _གཞི་_100   _གཞི་_100   _གཞི་_100   _གཞི་_100
_ཙནྡན་_[70]   _ཙནྡན་_70   _ཙནྡན་_70   _ཙནྡན་_70   _ཙནྡན་_70   _ཙནྡན་_70
_ལ་_[100]   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100
_སོགས་_[100]   _སོགས་_100   _སོགས་_100   _སོགས་_100   _སོགས་_100   _སོགས་_100
_པའི་_[100]   _པའི་_100   _པའི་_100   _པའི་_100   _པའི་_100   _པའི་_100
_དྲིས་_[100]   _དྲིས་_100   _དྲིས་_100   _དྲིས་_100   _དྲིས་_100   _དྲིས་_100
_བྱུགས་_[100]   _བྱུགས་_100   _བྱུགས་_100   _བྱུགས་_100   _བྱུགས་_100   _བྱུགས་_100
_ཏེ_[100]   _ཏེ_100   _ཏེ_100   _ཏེ_100   _ཏེ_100   _ཏེ_100
_། _[100]   _། _100   _། _100   _། _100   _། _100   _། _100
_དེའི་_[100]   _དེའི་_100   _དེའི་_100   _དེའི་_100   _དེའི་_100   _དེའི་_100
_དབུས་_[100]   _དབུས་_100   _དབུས་_100   _དབུས་_100   _དབུས་_100   _དབུས་_100
_སུ་་\n_[91]   _སུ་་\n_91   _སུ་\n_58   _སུ་་\n_91   _སུ་་\n_91   _སུ་་\n_91
_མཎྜལ་_[70]   _མཎྜལ་_70   _མཎྜལ་_70   _མཎྜལ་_70   _མཎྜལ་_70   _མཎྜལ་_70
_ཁྲུ་_[100]   _ཁྲུ་_100   _ཁྲུ་_100   _ཁྲུ་_100   _ཁྲུ་_100   _ཁྲུ་_100
_གང་_[100]   _གང་_100   _གང་_100   _གང་_100   _གང་_100   _གང་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_གསུམ་_[100]   _གསུམ་_100   _གསུམ་_100   _གསུམ་_100   _གསུམ་_100   _གསུམ་_100
_བྱ་_[100]   _བྱ་_100   _བྱ་_100   _བྱ་_100   _བྱ་_100   _བྱ་_100
_སྟེ_[100]   _སྟེ_100   _སྟེ_100   _སྟེ_100   _སྟེ_100   _སྟེ_100
_། _[100]   _། _100   _། _100   _། _100   _། _100   _། _100
_ས་_[100]   _ས་_100   _ས་_100   _ས་_100   _ས་_100   _ས་_100
_དེ་_[100]   _དེ་_100   _དེ་_100   _དེ་_100   _དེ་_100   _དེ་_100
_ལ་_[100]   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100
_རིན་_[100]   _རིན་_100   _རིན་_100   _རིན་_100   _རིན་_100   _རིན་_100
_པོ་_[100]   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100
_ཆེ་_[100]   _ཆེ་_100   _ཆེ་_100   _ཆེ་_100   _ཆེ་_100   _ཆེ་_100
_བདར་_[100]   _བདར་_100   _བདར་_100   _བདར་_100   _བདར་_100   _བདར་_100
_ཞིང་_[100]   _ཞིང་_100   _ཞིང་_100   _ཞིང་_100   _ཞིང་_100   _ཞིང་_100
_འཐས་_[100]   _འཐས་_100   _འཐས་_100   _འཐས་_100   _འཐས་_100   _འཐས་_100
_པར་_[100]   _པར་_100   _པར་_100   _པར་_100   _པར་_100   _པར་_100
_བྱས་\n_[100]   _བྱས་\n_100   _བྱས་\n_100   _བྱས་\n_100   _བྱས་\n_100   _བྱས་\n_100
_ལ_[100]   _ལ_100   _ལ_100   _ལ_100   _ལ_100   _ལ_100
_། _58   _༑ _[91]   _༑ _91   _༑ _91   _༑ _91   _༑ _91
_རྡོ་_[100]   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100
_རྒྱུས་_[100]   _རྒྱུས་_100   _རྒྱུས་_100   _རྒྱུས་_100   _རྒྱུས་_100   _རྒྱུས་_100
_ཀྱིས་_[100]   _ཀྱིས་_100   _ཀྱིས་_100   _ཀྱིས་_100   _ཀྱིས་_100   _ཀྱིས་_100
_དཀར་_[100]   _དཀར་_100   _དཀར་_100   _དཀར་_100   _དཀར་_100   _དཀར་_100
_པོར་_[100]   _པོར་_100   _པོར་_100   _པོར་_100   _པོར་_100   _པོར་_100
_བྱ་_[100]   _བྱ་_100   _བྱ་_100   _བྱ་_100   _བྱ་_100   _བྱ་_100
_ཞིང་_[100]   _ཞིང་_100   _ཞིང་_100   _ཞིང་_100   _ཞིང་_100   _ཞིང་_100
_འོ་_[100]   _འོ་_100   _འོ་_100   _འོ་_100   _འོ་_100   _འོ་_100
_མ་_[100]   _མ་_100   _མ་_100   _མ་_100   _མ་_100   _མ་_100
_དང་_[100]   _དང་_100   _དང་_100   _དང་_100   _དང་_100   _དང་_100
_ཙནྡན་_[70]   _ཙནྡན་_70   _ཙནྡན་_70   _ཙནྡན་_70   _ཙནྡན་_70   _ཙནྡན་_70
_དང་_[100]   _དང་_100   _དང་_100   _དང་_100   _དང་_100   _དང་_100
_གུར་_[100]   _གུར་_100   _གུར་_100   _གུར་_100   _གུར་_100   _གུར་_100
_གུམ་_[100]   _གུམ་_100   _གུམ་_100   _གུམ་_100   _གུམ་_100   _གུམ་_100
_ཀྱེལ་་\n_58   _ལ་་\n_[83]   _ལ་\n_58   _ལ་་\n_83   _ལ་་\n_83   _ལ་་\n_83
_སོགས་_[100]   _སོགས་_100   _སོགས་_100   _སོགས་_100   _སོགས་_100   _སོགས་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_སྲོག་_[100]   _སྲོག་_100   _སྲོག་_100   _སྲོག་_100   _སྲོག་_100   _སྲོག་_100
_ཆགས་_[100]   _ཆགས་_100   _ཆགས་_100   _ཆགས་_100   _ཆགས་_100   _ཆགས་_100
_ལ་_[100]   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100
_གནོད་_[100]   _གནོད་_100   _གནོད་_100   _གནོད་_100   _གནོད་_100   _གནོད་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_མ་_[100]   _མ་_100   _མ་_100   _མ་_100   _མ་_100   _མ་_100
_བྱས་_[100]   _བྱས་_100   _བྱས་_100   _བྱས་_100   _བྱས་_100   _བྱས་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_ལས་_[100]   _ལས་_100   _ལས་_100   _ལས་_100   _ལས་_100   _ལས་_100
_བྱུང་_[100]   _བྱུང་_100   _བྱུང་_100   _བྱུང་_100   _བྱུང་_100   _བྱུང་_100
_བའི་_[100]   _བའི་_100   _བའི་_100   _བའི་_100   _བའི་_100   _བའི་_100
_དྲིས་_[100]   _དྲིས་_100   _དྲིས་_100   _དྲིས་_100   _དྲིས་_100   _དྲིས་_100
_བྱུགས་_[100]   _བྱུགས་_100   _བྱུགས་_100   _བྱུགས་_100   _བྱུགས་_100   _བྱུགས་_100
_ལ_[100]   _ལ_100   _ལ_100   _ལ_100   _ལ_100   _ལ_100
_། _[91]   _། ། _58   _། _91   _། _91   _། _91   _། _91
_ཡི་_[100]   _ཡི་_100   _ཡི་_100   _ཡི་_100   _ཡི་_100   _ཡི་_100
_གེ་\n_[100]   _གེ་\n_100   _གེ་\n_100   _གེ་\n_100   _གེ་\n_100   _གེ་\n_100
_སྭཱ་_[63]   _སཱ་_40   _སྭཱ་_63   _སྭཱ་_63   _སྭཱ་_63   _སྭཱ་_63
_ལས་_[100]   _ལས་_100   _ལས་_100   _ལས་_100   _ལས་_100   _ལས་_100
_བྱུང་_[100]   _བྱུང་_100   _བྱུང་_100   _བྱུང་_100   _བྱུང་_100   _བྱུང་_100
_བའི་_[100]   _བའི་_100   _བའི་_100   _བའི་_100   _བའི་_100   _བའི་_100
_རིན་_[100]   _རིན་_100   _རིན་_100   _རིན་_100   _རིན་_100   _རིན་_100
_པོ་_[100]   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100
_ཆེ་_[100]   _ཆེ་_100   _ཆེ་_100   _ཆེ་_100   _ཆེ་_100   _ཆེ་_100
_བཀྲམ་_[100]   _བཀྲམ་_100   _བཀྲམ་_100   _བཀྲམ་_100   _བཀྲམ་_100   _བཀྲམ་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_ནི_[91]   _ནི_91   _ནི_91   _ནི_91   _ནི_91   _ནི _58
_། _[91]   _། _91   _། _91   _། _91   _། _91   __16
_བླ་_[100]   _བླ་_100   _བླ་_100   _བླ་_100   _བླ་_100   _བླ་_100
_མའི་_[100]   _མའི་_100   _མའི་_100   _མའི་_100   _མའི་_100   _མའི་_100
_མཎྜལ་_[70]   _མཎྜལ་_70   _མཎྜལ་_70   _མཎྜལ་_70   _མཎྜལ་_70   _མཎྜལ་_70
_རི་_[100]   _རི་_100   _རི་_100   _རི་_100   _རི་_100   _རི་_100
_རབ་_[100]   _རབ་_100   _རབ་_100   _རབ་_100   _རབ་_100   _རབ་_100
_གླིང་_[100]   _གླིང་_100   _གླིང་_100   _གླིང་_100   _གླིང་_100   _གླིང་_100
_བཞིས་་་་་_[83]   _བཞིས་་་་_58   _བཞིས་་_58   _བཞིས་་་་་_83   _བཞིས་་་་་_83   _བཞིས་་་་་_83
__[83]   __83   __83   __83   _\n\n_58   __83
__33   _མཚན་_[83]   __33   _མཚན་_83   _མཚན་_83   _མཚན་_83
__33   _ཡང་_[83]   __33   _ཡང་_83   _ཡང་_83   _ཡང་_83
__33   _དག་_[83]   __33   _དག་_83   _དག་_83   _དག་_83
__33   _པར་_[83]   __33   _པར་_83   _པར་_83   _པར་_83
__33   _བརྗོད་_[83]   __33   _བརྗོད་_83   _བརྗོད་_83   _བརྗོད་_83
__33   _པའི་_[83]   __33   _པའི་_83   _པའི་_83   _པའི་_83
__33   _དཀྱིལ་_[83]   __33   _དཀྱིལ་_83   _དཀྱིལ་_83   _དཀྱིལ་_83
__33   _འཁོར་_[83]   __33   _འཁོར་_83   _འཁོར་_83   _འཁོར་_83
__33   _ཆོ་_[83]   __33   _ཆོ་_83   _ཆོ་_83   _ཆོ་_83
__33   _ག་_[83]   __33   _ག་_83   _ག་_83   _ག་_83
__33   _ནམ་_[83]   __33   _ནམ་_83   _ནམ་_83   _ནམ་_83
__33   _མཁའ་_[83]   __33   _མཁའ་_83   _མཁའ་_83   _མཁའ་_83
__33   _དྲི་_[83]   __33   _དྲི་_83   _དྲི་_83   _དྲི་_83
__33   _མེད་_[83]   __33   _མེད་_83   _མེད་_83   _མེད་_83
__33   _ཅེས་_[83]   __33   _ཅེས་_83   _ཅེས་_83   _ཅེས་_83
__33   _བྱ་_[83]   __33   _བྱ་_83   _བྱ་_83   _བྱ་_83
__33   _བ_[83]   __33   _བ_83   _བ_83   _བ_83
__33   _།\n_58   __33   _། \n_[75]   _། \n_75   _། \n_75
_བརྒྱན་_[100]   _བརྒྱན་_100   _བརྒྱན་_100   _བརྒྱན་_100   _བརྒྱན་_100   _བརྒྱན་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_བཀོད་_[100]   _བཀོད་_100   _བཀོད་_100   _བཀོད་_100   _བཀོད་_100   _བཀོད་_100
_ལ_[100]   _ལ_100   _ལ_100   _ལ_100   _ལ_100   _ལ_100
_། _[100]   _། _100   _། _100   _། _100   _། _100   _། _100
_རང་_[91]   _རང་_91   _རང་_91   _རང་_91   _རང་_91   _ང་_58
_ཉིད་_[100]   _ཉིད་_100   _ཉིད་_100   _ཉིད་_100   _ཉིད་_100   _ཉིད་_100
_དཀོན་_[100]   _དཀོན་_100   _དཀོན་_100   _དཀོན་_100   _དཀོན་_100   _དཀོན་_100
_མཆོག་_[100]   _མཆོག་_100   _མཆོག་_100   _མཆོག་_100   _མཆོག་_100   _མཆོག་_100
_གསུམ་_[100]   _གསུམ་_100   _གསུམ་_100   _གསུམ་_100   _གསུམ་_100   _གསུམ་_100
_ལ་_[100]   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100
